instant,dateday,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2563,4/28/2011,2,0,4,13,0,4,1,2,0.62,0.5758,0.83,0.2985,18,103,121
2564,4/28/2011,2,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,21,121,142
2565,4/28/2011,2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,57,347,404
2566,4/29/2011,2,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985,35,386,421
2567,4/29/2011,2,0,4,13,0,5,1,1,0.56,0.5303,0.37,0.2985,74,234,308
2568,4/29/2011,2,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985,77,175,252
2569,4/30/2011,2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,21,70,91
2570,4/30/2011,2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,185,270,455
2571,5/2/2011,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985,34,96,130
2572,5/7/2011,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,90,208,298
2573,5/9/2011,2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985,66,458,524
2574,5/11/2011,2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,40,234,274
2575,5/12/2011,2,0,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,48,170,218
2576,5/15/2011,2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985,120,247,367
2577,5/16/2011,2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,28,366,394
2578,5/17/2011,2,0,5,8,0,2,1,2,0.52,0.5,0.94,0.2985,22,325,347
2579,5/17/2011,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,54,426,480
2580,5/18/2011,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,6,3,9
2581,5/18/2011,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,1,2,3
2582,5/18/2011,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,12,42,54
2583,5/19/2011,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,11,68,79
2584,5/23/2011,2,0,5,10,0,1,1,1,0.66,0.6212,0.74,0.2985,49,72,121
2585,5/23/2011,2,0,5,16,0,1,1,2,0.72,0.6818,0.62,0.2985,56,223,279
2586,5/27/2011,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,14,36,50
2587,5/27/2011,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,53,190,243
2588,5/27/2011,2,0,5,18,0,5,1,2,0.72,0.6818,0.62,0.2985,89,310,399
2589,5/28/2011,2,0,5,17,0,6,0,1,0.74,0.6818,0.55,0.2985,180,161,341
2590,5/28/2011,2,0,5,21,0,6,0,1,0.66,0.6212,0.74,0.2985,87,114,201
2591,5/29/2011,2,0,5,15,0,0,0,1,0.74,0.697,0.7,0.2985,221,155,376
2592,6/1/2011,2,0,6,15,0,3,1,1,0.9,0.8333,0.39,0.2985,25,127,152
2593,6/1/2011,2,0,6,16,0,3,1,1,0.86,0.803,0.47,0.2985,39,227,266
2594,6/1/2011,2,0,6,17,0,3,1,1,0.86,0.803,0.47,0.2985,52,434,486
2595,6/2/2011,2,0,6,8,0,4,1,1,0.7,0.6364,0.32,0.2985,25,442,467
2596,6/2/2011,2,0,6,19,0,4,1,1,0.72,0.6364,0.23,0.2985,58,321,379
2597,6/3/2011,2,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,8,98,106
2598,6/3/2011,2,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,76,488,564
2599,6/10/2011,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,46,239,285
2600,6/12/2011,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,142,218,360
2601,6/13/2011,2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,1,3,4
2602,6/13/2011,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,53,106,159
2603,6/14/2011,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,6,107,113
2604,6/14/2011,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,37,206,243
2605,6/16/2011,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,33,117,150
2606,6/16/2011,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159
2607,6/23/2011,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,46,103,149
2608,6/23/2011,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,58,217,275
2609,6/24/2011,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,452
2610,6/25/2011,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232,383
2611,6/25/2011,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,410
2612,6/25/2011,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,49,130,179
2613,6/28/2011,3,0,6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,68,436,504
2614,6/28/2011,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,30,104,134
2615,6/29/2011,3,0,6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,10,18,28
2616,6/29/2011,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104,116
2617,6/29/2011,3,0,6,18,0,3,1,1,0.8,0.697,0.29,0.2985,78,510,588
2618,6/29/2011,3,0,6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,69,264,333
2619,7/3/2011,3,0,7,15,0,0,0,1,0.84,0.803,0.53,0.2985,194,182,376
2620,7/3/2011,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,195,219,414
2621,7/7/2011,3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,70,492,562
2622,7/8/2011,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241
2623,7/9/2011,3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,101,189,290
2624,7/10/2011,3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,139,228,367
2625,7/11/2011,3,0,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,41,167,208
2626,7/11/2011,3,0,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,39,89,128
2627,7/12/2011,3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,38,125,163
2628,7/12/2011,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,91,124
2629,7/12/2011,3,0,7,18,0,2,1,1,0.86,0.803,0.47,0.2985,39,472,511
2630,7/14/2011,3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,14,32,46
2631,7/14/2011,3,0,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,3,7,10
2632,7/14/2011,3,0,7,3,0,4,1,1,0.62,0.6212,0.57,0.2985,1,5,6
2633,7/14/2011,3,0,7,15,0,4,1,1,0.76,0.6667,0.33,0.2985,42,138,180
2634,7/16/2011,3,0,7,13,0,6,0,1,0.76,0.6818,0.45,0.2985,221,276,497
2635,7/16/2011,3,0,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,201,232,433
2636,7/17/2011,3,0,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,200,272,472
2637,7/17/2011,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,129,195,324
2638,7/17/2011,3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,129,188,317
2639,7/17/2011,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,147,243,390
2640,7/19/2011,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216,277
2641,7/21/2011,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106
2642,7/21/2011,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81,102
2643,7/21/2011,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374,414
2644,7/22/2011,3,0,7,14,0,5,1,1,0.96,1,0.48,0.2985,24,77,101
2645,7/22/2011,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133
2646,7/22/2011,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182
2647,7/26/2011,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182
2648,7/26/2011,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398
2649,7/27/2011,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6
2650,7/29/2011,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118,161
2651,7/29/2011,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,421
2652,7/30/2011,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,24
2653,7/30/2011,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174
2654,7/30/2011,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182,261
2655,7/31/2011,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,109,184,293
2656,7/31/2011,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,68,96,164
2657,7/31/2011,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,96
2658,8/1/2011,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112,150
2659,8/1/2011,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,69,445,514
2660,8/2/2011,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,31,182,213
2661,8/2/2011,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,140
2662,8/4/2011,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,7,90,97
2663,8/4/2011,3,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,11,271,282
2664,8/4/2011,3,0,8,10,0,4,1,1,0.72,0.6667,0.71,0.2985,24,89,113
2665,8/4/2011,3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,88,435,523
2666,8/5/2011,3,0,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,84,466,550
2667,8/7/2011,3,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,161,209,370
2668,8/7/2011,3,0,8,13,0,0,0,1,0.9,0.8485,0.42,0.2985,118,206,324
2669,8/7/2011,3,0,8,15,0,0,0,3,0.72,0.697,0.74,0.2985,118,208,326
2670,8/7/2011,3,0,8,16,0,0,0,3,0.72,0.697,0.74,0.2985,74,119,193
2671,8/8/2011,3,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,18,249,267
2672,8/8/2011,3,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985,43,108,151
2673,8/8/2011,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,41,109,150
2674,8/8/2011,3,0,8,15,0,1,1,1,0.84,0.7576,0.41,0.2985,40,86,126
2675,8/9/2011,3,0,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,57,228,285
2676,8/9/2011,3,0,8,22,0,2,1,1,0.78,0.697,0.46,0.2985,28,127,155
2677,8/10/2011,3,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,74,166,240
2678,8/10/2011,3,0,8,16,0,3,1,1,0.86,0.7424,0.26,0.2985,76,206,282
2679,8/10/2011,3,0,8,17,0,3,1,1,0.84,0.7121,0.26,0.2985,71,513,584
2680,8/10/2011,3,0,8,18,0,3,1,1,0.82,0.7121,0.28,0.2985,70,489,559
2681,8/11/2011,3,0,8,15,0,4,1,1,0.8,0.697,0.29,0.2985,52,126,178
2682,8/12/2011,3,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,89,376,465
2683,8/14/2011,3,0,8,0,0,0,0,3,0.66,0.6061,0.83,0.2985,19,71,90
2684,8/15/2011,3,0,8,15,0,1,1,3,0.74,0.6818,0.55,0.2985,49,133,182
2685,8/16/2011,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,0,5,5
2686,8/16/2011,3,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,45,147,192
2687,8/16/2011,3,0,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985,36,123,159
2688,8/18/2011,3,0,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,19,289,308
2689,8/18/2011,3,0,8,17,0,4,1,3,0.8,0.7273,0.46,0.2985,44,365,409
2690,8/19/2011,3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,12,46,58
2691,8/21/2011,3,0,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,0,8,8
2692,8/21/2011,3,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,31
2693,8/22/2011,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112
2694,8/22/2011,3,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,199
2695,8/22/2011,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609
2696,8/22/2011,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153
2697,8/24/2011,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185
2698,8/24/2011,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621
2699,8/24/2011,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440
2700,8/24/2011,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334
2701,8/24/2011,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70
2702,8/25/2011,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52
2703,8/25/2011,3,0,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484
2704,8/25/2011,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162
2705,8/25/2011,3,0,8,10,0,4,1,2,0.74,0.697,0.66,0.2985,37,105,142
2706,8/27/2011,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12
2707,8/27/2011,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18
2708,8/28/2011,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398
2709,9/4/2011,3,0,9,20,0,0,0,1,0.74,0.697,0.7,0.2985,104,125,229
2710,9/5/2011,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,4,12,16
2711,9/5/2011,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,20,40,60
2712,9/6/2011,3,0,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1,0,1
2713,9/6/2011,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,1,3,4
2714,9/6/2011,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29
2715,9/6/2011,3,0,9,20,0,2,1,3,0.54,0.5152,0.88,0.2985,13,150,163
2716,9/8/2011,3,0,9,15,0,4,1,3,0.66,0.5909,0.89,0.2985,24,115,139
2717,9/10/2011,3,0,9,9,0,6,0,1,0.64,0.5909,0.78,0.2985,39,168,207
2718,9/11/2011,3,0,9,15,0,0,0,1,0.74,0.6667,0.51,0.2985,134,270,404
2719,9/11/2011,3,0,9,16,0,0,0,1,0.72,0.6667,0.51,0.2985,180,303,483
2720,9/11/2011,3,0,9,18,0,0,0,1,0.68,0.6364,0.65,0.2985,110,229,339
2721,9/13/2011,3,0,9,15,0,2,1,1,0.74,0.6667,0.51,0.2985,35,145,180
2722,9/15/2011,3,0,9,12,0,4,1,2,0.66,0.6212,0.69,0.2985,31,148,179
2723,9/28/2011,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,11,91,102
2724,9/29/2011,4,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,33,134,167
2725,9/29/2011,4,0,9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,62,527,589
2726,9/30/2011,4,0,9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,93,173,266
2727,10/1/2011,4,0,10,5,0,6,0,2,0.44,0.4394,0.62,0.2985,1,4,5
2728,10/1/2011,4,0,10,16,0,6,0,2,0.4,0.4091,0.76,0.2985,58,165,223
2729,10/2/2011,4,0,10,0,0,0,0,3,0.36,0.3333,0.93,0.2985,4,43,47
2730,10/2/2011,4,0,10,2,0,0,0,3,0.34,0.303,0.87,0.2985,3,27,30
2731,10/4/2011,4,0,10,12,0,2,1,1,0.56,0.5303,0.56,0.2985,39,160,199
2732,10/4/2011,4,0,10,13,0,2,1,1,0.56,0.5303,0.56,0.2985,20,153,173
2733,10/5/2011,4,0,10,9,0,3,1,1,0.54,0.5152,0.6,0.2985,32,187,219
2734,10/12/2011,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2
2735,10/15/2011,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207
2736,10/16/2011,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438
2737,10/16/2011,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,204,258,462
2738,10/17/2011,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,1,28,29
2739,10/20/2011,4,0,10,0,0,4,1,1,0.56,0.5303,0.94,0.2985,4,22,26
2740,10/20/2011,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985,39,430,469
2741,10/20/2011,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,16,149,165
2742,10/21/2011,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,47,193,240
2743,10/21/2011,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,67,131,198
2744,10/29/2011,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19,19
2745,10/29/2011,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,0,18,18
2746,10/29/2011,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,1,16,17
2747,10/30/2011,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4,4
2748,10/30/2011,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125,153
2749,11/4/2011,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201
2750,11/5/2011,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62
2751,11/5/2011,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8
2752,11/5/2011,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141
2753,11/10/2011,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62
2754,11/12/2011,4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435
2755,11/13/2011,4,0,11,23,0,0,0,1,0.46,0.4545,0.51,0.2985,18,49,67
2756,11/14/2011,4,0,11,1,0,1,1,1,0.46,0.4545,0.63,0.2985,5,6,11
2757,11/14/2011,4,0,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985,36,166,202
2758,11/14/2011,4,0,11,19,0,1,1,1,0.6,0.6212,0.53,0.2985,28,274,302
2759,11/14/2011,4,0,11,23,0,1,1,1,0.56,0.5303,0.64,0.2985,13,48,61
2760,11/15/2011,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,5,5,10
2761,11/15/2011,4,0,11,4,0,2,1,1,0.56,0.5303,0.64,0.2985,1,6,7
2762,11/17/2011,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985,12,343,355
2763,11/17/2011,4,0,11,12,0,4,1,2,0.34,0.303,0.53,0.2985,6,115,121
2764,11/19/2011,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35
2765,11/19/2011,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142
2766,11/19/2011,4,0,11,14,0,6,0,1,0.42,0.4242,0.32,0.2985,121,228,349
2767,11/19/2011,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985,99,188,287
2768,11/21/2011,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985,10,200,210
2769,11/23/2011,4,0,11,1,0,3,1,2,0.48,0.4697,0.94,0.2985,0,8,8
2770,11/24/2011,4,0,11,11,1,4,0,1,0.42,0.4242,0.41,0.2985,52,90,142
2771,11/24/2011,4,0,11,14,1,4,0,1,0.5,0.4848,0.31,0.2985,74,94,168
2772,11/27/2011,4,0,11,8,0,0,0,1,0.4,0.4091,0.82,0.2985,6,36,42
2773,11/28/2011,4,0,11,1,0,1,1,1,0.46,0.4545,0.77,0.2985,1,12,13
2774,11/29/2011,4,0,11,11,0,2,1,3,0.5,0.4848,0.88,0.2985,1,10,11
2775,11/29/2011,4,0,11,17,0,2,1,2,0.4,0.4091,0.87,0.2985,8,346,354
2776,11/29/2011,4,0,11,18,0,2,1,2,0.4,0.4091,0.82,0.2985,11,347,358
2777,11/29/2011,4,0,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,5,90,95
2778,11/30/2011,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,112,122
2779,11/30/2011,4,0,11,22,0,3,1,1,0.3,0.2727,0.56,0.2985,5,82,87
2780,12/1/2011,4,0,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,1,8,9
2781,12/1/2011,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86,93
2782,12/6/2011,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28
2783,12/6/2011,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16
2784,12/6/2011,4,0,12,19,0,2,1,3,0.46,0.4545,1,0.2985,10,223,233
2785,12/6/2011,4,0,12,20,0,2,1,3,0.46,0.4545,1,0.2985,3,107,110
2786,12/7/2011,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51
2787,12/8/2011,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21
2788,12/8/2011,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1
2789,12/9/2011,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173
2790,12/15/2011,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105,109
2791,12/15/2011,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363,377
2792,12/15/2011,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145,155
2793,12/16/2011,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,82
2794,12/16/2011,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,231
2795,12/16/2011,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,132
2796,12/16/2011,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144
2797,12/16/2011,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153
2798,12/18/2011,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210,228
2799,12/21/2011,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58
2800,12/21/2011,1,0,12,18,0,3,1,2,0.44,0.4394,1,0.2985,2,278,280
2801,12/23/2011,1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156
2802,12/23/2011,1,0,12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181
2803,12/24/2011,1,0,12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121
2804,12/24/2011,1,0,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85
2805,12/25/2011,1,0,12,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,66
2806,12/26/2011,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,0,2,2
2807,12/26/2011,1,0,12,9,1,1,0,1,0.34,0.303,0.46,0.2985,24,38,62
2808,12/26/2011,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140
2809,12/27/2011,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,0,35,35
2810,12/31/2011,1,0,12,12,0,6,0,1,0.52,0.5,0.39,0.2985,93,180,273
2811,1/1/2012,1,1,1,14,0,0,0,1,0.44,0.4394,0.54,0.2985,120,147,267
2812,1/1/2012,1,1,1,15,0,0,0,1,0.46,0.4545,0.51,0.2985,101,164,265
2813,1/1/2012,1,1,1,16,0,0,0,2,0.44,0.4394,0.54,0.2985,68,147,215
2814,1/1/2012,1,1,1,20,0,0,0,2,0.44,0.4394,0.62,0.2985,25,58,83
2815,1/1/2012,1,1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,4,25,29
2816,1/2/2012,1,1,1,13,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176
2817,1/4/2012,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3
2818,1/5/2012,1,1,1,13,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118
2819,1/7/2012,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449
2820,1/8/2012,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343
2821,1/8/2012,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314
2822,1/10/2012,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101
2823,1/10/2012,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140
2824,1/10/2012,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178
2825,1/10/2012,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106
2826,1/10/2012,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136
2827,1/12/2012,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133
2828,1/13/2012,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0,12,12
2829,1/13/2012,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7,294,301
2830,1/14/2012,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,52,179,231
2831,1/14/2012,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49,177,226
2832,1/15/2012,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2,40,42
2833,1/15/2012,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42,192,234
2834,1/15/2012,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,31,174,205
2835,1/16/2012,1,1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985,0,28,28
2836,1/18/2012,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,2,36,38
2837,1/19/2012,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,9,118,127
2838,1/19/2012,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,5,229,234
2839,1/20/2012,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,3,24,27
2840,1/20/2012,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12,144,156
2841,1/20/2012,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8,107,115
